,radius,value,type
3704,2.25,36,uniform
3705,2.25,4,poisson
3706,2.25,1,gaussian
3707,2.25,25,triangular
3708,2.25,36,uniform
3709,2.25,4,poisson
3710,2.25,4,gaussian
3711,2.25,9,triangular
3712,2.25,25,uniform
3713,2.25,36,poisson
3714,2.25,4,gaussian
3715,2.25,9,triangular
3716,2.25,81,uniform
3717,2.25,9,poisson
3718,2.25,81,gaussian
3719,2.25,25,triangular
3720,2.25,4,uniform
3721,2.25,36,poisson
3722,2.25,36,gaussian
3723,2.25,1,triangular
3724,2.25,25,uniform
3725,2.25,4,poisson
3726,2.25,36,gaussian
3727,2.25,81,triangular
3728,2.25,0,uniform
3729,2.25,1,poisson
3730,2.25,4,gaussian
3731,2.25,36,triangular
3732,2.25,25,uniform
3733,2.25,4,poisson
3734,2.25,0,gaussian
3735,2.25,1,triangular
3736,2.25,9,uniform
3737,2.25,36,poisson
3738,2.25,25,gaussian
3739,2.25,25,triangular
3740,2.25,9,uniform
3741,2.25,4,poisson
3742,2.25,4,gaussian
3743,2.25,0,triangular
3744,2.25,4,uniform
3745,2.25,16,poisson
3746,2.25,36,gaussian
3747,2.25,36,triangular
3748,2.25,0,uniform
3749,2.25,25,poisson
3750,2.25,36,gaussian
3751,2.25,81,triangular
3752,2.25,1,uniform
3753,2.25,36,poisson
3754,2.25,25,gaussian
3755,2.25,1,triangular
3756,2.25,0,uniform
3757,2.25,16,poisson
3758,2.25,0,gaussian
3759,2.25,36,triangular
3760,2.25,16,uniform
3761,2.25,0,poisson
3762,2.25,25,gaussian
3763,2.25,36,triangular
3764,2.25,36,uniform
3765,2.25,1,poisson
3766,2.25,81,gaussian
3767,2.25,0,triangular
3768,2.25,0,uniform
3769,2.25,81,poisson
3770,2.25,25,gaussian
3771,2.25,4,triangular
3772,2.25,1,uniform
3773,2.25,4,poisson
3774,2.25,0,gaussian
3775,2.25,36,triangular
3776,2.25,36,uniform
3777,2.25,16,poisson
3778,2.25,25,gaussian
3779,2.25,25,triangular
3780,2.25,16,uniform
3781,2.25,0,poisson
3782,2.25,1,gaussian
3783,2.25,36,triangular
3784,2.25,36,uniform
3785,2.25,4,poisson
3786,2.25,9,gaussian
3787,2.25,0,triangular
3788,2.25,25,uniform
3789,2.25,4,poisson
3790,2.25,0,gaussian
3791,2.25,0,triangular
3792,2.25,36,uniform
3793,2.25,36,poisson
3794,2.25,1,gaussian
3795,2.25,16,triangular
3796,2.25,36,uniform
3797,2.25,16,poisson
3798,2.25,0,gaussian
3799,2.25,0,triangular
3800,2.25,36,uniform
3801,2.25,1,poisson
3802,2.25,1,gaussian
3803,2.25,4,triangular
3804,2.25,16,uniform
3805,2.25,16,poisson
3806,2.25,1,gaussian
3807,2.25,36,triangular
3808,2.25,36,uniform
3809,2.25,16,poisson
3810,2.25,1,gaussian
3811,2.25,4,triangular
3812,2.25,25,uniform
3813,2.25,4,poisson
3814,2.25,1,gaussian
3815,2.25,1,triangular
3816,2.25,0,uniform
3817,2.25,81,poisson
3818,2.25,4,gaussian
3819,2.25,1,triangular
3820,2.25,36,uniform
3821,2.25,4,poisson
3822,2.25,81,gaussian
3823,2.25,25,triangular
3824,2.25,36,uniform
3825,2.25,36,poisson
3826,2.25,36,gaussian
3827,2.25,1,triangular
3828,2.25,36,uniform
3829,2.25,36,poisson
3830,2.25,0,gaussian
3831,2.25,25,triangular
3832,2.25,0,uniform
3833,2.25,25,poisson
3834,2.25,36,gaussian
3835,2.25,0,triangular
3836,2.25,25,uniform
3837,2.25,36,poisson
3838,2.25,4,gaussian
3839,2.25,36,triangular
3840,2.25,16,uniform
3841,2.25,16,poisson
3842,2.25,0,gaussian
3843,2.25,0,triangular
3844,2.25,0,uniform
3845,2.25,36,poisson
3846,2.25,16,gaussian
3847,2.25,81,triangular
3848,2.25,25,uniform
3849,2.25,36,poisson
3850,2.25,0,gaussian
3851,2.25,4,triangular
3852,2.25,16,uniform
3853,2.25,36,poisson
3854,2.25,0,gaussian
3855,2.25,16,triangular
3856,2.25,25,uniform
3857,2.25,25,poisson
3858,2.25,1,gaussian
3859,2.25,25,triangular
3860,2.25,16,uniform
3861,2.25,36,poisson
3862,2.25,0,gaussian
3863,2.25,25,triangular
3864,2.25,0,uniform
3865,2.25,36,poisson
3866,2.25,1,gaussian
3867,2.25,1,triangular
3868,2.25,4,uniform
3869,2.25,1,poisson
3870,2.25,4,gaussian
3871,2.25,25,triangular
3872,2.25,0,uniform
3873,2.25,4,poisson
3874,2.25,0,gaussian
3875,2.25,4,triangular
3876,2.25,25,uniform
3877,2.25,36,poisson
3878,2.25,81,gaussian
3879,2.25,36,triangular
3880,2.25,16,uniform
3881,2.25,0,poisson
3882,2.25,4,gaussian
3883,2.25,25,triangular
3884,2.25,4,uniform
3885,2.25,25,poisson
3886,2.25,0,gaussian
3887,2.25,4,triangular
3888,2.25,36,uniform
3889,2.25,4,poisson
3890,2.25,0,gaussian
3891,2.25,25,triangular
3892,2.25,81,uniform
3893,2.25,25,poisson
3894,2.25,36,gaussian
3895,2.25,36,triangular
3896,2.25,9,uniform
3897,2.25,0,poisson
3898,2.25,0,gaussian
3899,2.25,16,triangular
3900,2.25,36,uniform
3901,2.25,25,poisson
3902,2.25,4,gaussian
3903,2.25,4,triangular
3904,2.25,4,uniform
3905,2.25,4,poisson
3906,2.25,1,gaussian
3907,2.25,1,triangular
3908,2.25,25,uniform
3909,2.25,4,poisson
3910,2.25,1,gaussian
3911,2.25,81,triangular
3912,2.25,25,uniform
3913,2.25,16,poisson
3914,2.25,36,gaussian
3915,2.25,25,triangular
3916,2.25,4,uniform
3917,2.25,16,poisson
3918,2.25,0,gaussian
3919,2.25,0,triangular
3920,2.25,1,uniform
3921,2.25,4,poisson
3922,2.25,0,gaussian
3923,2.25,1,triangular
3924,2.25,1,uniform
3925,2.25,36,poisson
3926,2.25,4,gaussian
3927,2.25,4,triangular
3928,2.25,9,uniform
3929,2.25,25,poisson
3930,2.25,9,gaussian
3931,2.25,4,triangular
3932,2.25,4,uniform
3933,2.25,4,poisson
3934,2.25,16,gaussian
3935,2.25,16,triangular
3936,2.25,4,uniform
3937,2.25,25,poisson
3938,2.25,0,gaussian
3939,2.25,4,triangular
3940,2.25,9,uniform
3941,2.25,16,poisson
3942,2.25,0,gaussian
3943,2.25,0,triangular
3944,2.25,0,uniform
3945,2.25,25,poisson
3946,2.25,0,gaussian
3947,2.25,4,triangular
3948,2.25,0,uniform
3949,2.25,36,poisson
3950,2.25,16,gaussian
3951,2.25,1,triangular
3952,2.25,1,uniform
3953,2.25,36,poisson
3954,2.25,9,gaussian
3955,2.25,0,triangular
3956,2.25,0,uniform
3957,2.25,25,poisson
3958,2.25,1,gaussian
3959,2.25,25,triangular
3960,2.25,36,uniform
3961,2.25,25,poisson
3962,2.25,16,gaussian
3963,2.25,0,triangular
3964,2.25,4,uniform
3965,2.25,16,poisson
3966,2.25,0,gaussian
3967,2.25,1,triangular
3968,2.25,1,uniform
3969,2.25,25,poisson
3970,2.25,16,gaussian
3971,2.25,0,triangular
3972,2.25,81,uniform
3973,2.25,25,poisson
3974,2.25,25,gaussian
3975,2.25,25,triangular
3976,2.25,81,uniform
3977,2.25,25,poisson
3978,2.25,25,gaussian
3979,2.25,1,triangular
3980,2.25,16,uniform
3981,2.25,16,poisson
3982,2.25,0,gaussian
3983,2.25,4,triangular
3984,2.25,81,uniform
3985,2.25,81,poisson
3986,2.25,0,gaussian
3987,2.25,16,triangular
3988,2.25,25,uniform
3989,2.25,16,poisson
3990,2.25,36,gaussian
3991,2.25,36,triangular
3992,2.25,25,uniform
3993,2.25,25,poisson
3994,2.25,4,gaussian
3995,2.25,36,triangular
3996,2.25,81,uniform
3997,2.25,25,poisson
3998,2.25,0,gaussian
3999,2.25,16,triangular
4000,2.5,0,uniform
4001,2.5,0,poisson
4002,2.5,0,gaussian
4003,2.5,25,triangular
4004,2.5,0,uniform
4005,2.5,9,poisson
4006,2.5,16,gaussian
4007,2.5,36,triangular
4008,2.5,25,uniform
4009,2.5,25,poisson
4010,2.5,16,gaussian
4011,2.5,4,triangular
4012,2.5,4,uniform
4013,2.5,25,poisson
4014,2.5,4,gaussian
4015,2.5,1,triangular
4016,2.5,4,uniform
4017,2.5,36,poisson
4018,2.5,36,gaussian
4019,2.5,36,triangular
4020,2.5,9,uniform
4021,2.5,4,poisson
4022,2.5,16,gaussian
4023,2.5,16,triangular
4024,2.5,25,uniform
4025,2.5,4,poisson
4026,2.5,4,gaussian
4027,2.5,4,triangular
4028,2.5,9,uniform
4029,2.5,4,poisson
4030,2.5,1,gaussian
4031,2.5,4,triangular
4032,2.5,36,uniform
4033,2.5,4,poisson
4034,2.5,0,gaussian
4035,2.5,25,triangular
4036,2.5,36,uniform
4037,2.5,36,poisson
4038,2.5,81,gaussian
4039,2.5,4,triangular
4040,2.5,4,uniform
4041,2.5,9,poisson
4042,2.5,36,gaussian
4043,2.5,16,triangular
4044,2.5,36,uniform
4045,2.5,36,poisson
4046,2.5,25,gaussian
4047,2.5,0,triangular
4048,2.5,16,uniform
4049,2.5,36,poisson
4050,2.5,25,gaussian
4051,2.5,16,triangular
4052,2.5,9,uniform
4053,2.5,0,poisson
4054,2.5,25,gaussian
4055,2.5,16,triangular
4056,2.5,9,uniform
4057,2.5,16,poisson
4058,2.5,36,gaussian
4059,2.5,36,triangular
4060,2.5,16,uniform
4061,2.5,49,poisson
4062,2.5,0,gaussian
4063,2.5,25,triangular
4064,2.5,9,uniform
4065,2.5,0,poisson
4066,2.5,81,gaussian
4067,2.5,49,triangular
4068,2.5,36,uniform
4069,2.5,16,poisson
4070,2.5,0,gaussian
4071,2.5,36,triangular
4072,2.5,81,uniform
4073,2.5,16,poisson
4074,2.5,0,gaussian
4075,2.5,9,triangular
4076,2.5,0,uniform
4077,2.5,4,poisson
4078,2.5,0,gaussian
4079,2.5,81,triangular
4080,2.5,36,uniform
4081,2.5,25,poisson
4082,2.5,36,gaussian
4083,2.5,16,triangular
4084,2.5,36,uniform
4085,2.5,36,poisson
4086,2.5,0,gaussian
4087,2.5,36,triangular
4088,2.5,0,uniform
4089,2.5,16,poisson
4090,2.5,0,gaussian
4091,2.5,36,triangular
4092,2.5,4,uniform
4093,2.5,4,poisson
4094,2.5,0,gaussian
4095,2.5,4,triangular
4096,2.5,81,uniform
4097,2.5,81,poisson
4098,2.5,1,gaussian
4099,2.5,0,triangular
4100,2.5,36,uniform
4101,2.5,4,poisson
4102,2.5,36,gaussian
4103,2.5,9,triangular
4104,2.5,16,uniform
4105,2.5,36,poisson
4106,2.5,16,gaussian
4107,2.5,25,triangular
4108,2.5,36,uniform
4109,2.5,0,poisson
4110,2.5,0,gaussian
4111,2.5,36,triangular
4112,2.5,25,uniform
4113,2.5,25,poisson
4114,2.5,1,gaussian
4115,2.5,25,triangular
4116,2.5,36,uniform
4117,2.5,36,poisson
4118,2.5,1,gaussian
4119,2.5,25,triangular
4120,2.5,81,uniform
4121,2.5,0,poisson
4122,2.5,0,gaussian
4123,2.5,0,triangular
4124,2.5,0,uniform
4125,2.5,25,poisson
4126,2.5,16,gaussian
4127,2.5,81,triangular
4128,2.5,25,uniform
4129,2.5,9,poisson
4130,2.5,1,gaussian
4131,2.5,25,triangular
4132,2.5,0,uniform
4133,2.5,25,poisson
4134,2.5,36,gaussian
4135,2.5,4,triangular
4136,2.5,9,uniform
4137,2.5,1,poisson
4138,2.5,25,gaussian
4139,2.5,36,triangular
4140,2.5,4,uniform
4141,2.5,25,poisson
4142,2.5,16,gaussian
4143,2.5,4,triangular
4144,2.5,4,uniform
4145,2.5,36,poisson
4146,2.5,36,gaussian
4147,2.5,4,triangular
4148,2.5,1,uniform
4149,2.5,25,poisson
4150,2.5,0,gaussian
4151,2.5,16,triangular
4152,2.5,0,uniform
4153,2.5,25,poisson
4154,2.5,1,gaussian
4155,2.5,4,triangular
4156,2.5,36,uniform
4157,2.5,36,poisson
4158,2.5,36,gaussian
4159,2.5,36,triangular
4160,2.5,36,uniform
4161,2.5,4,poisson
4162,2.5,25,gaussian
4163,2.5,0,triangular
4164,2.5,0,uniform
4165,2.5,4,poisson
4166,2.5,25,gaussian
4167,2.5,25,triangular
4168,2.5,0,uniform
4169,2.5,36,poisson
4170,2.5,1,gaussian
4171,2.5,16,triangular
4172,2.5,4,uniform
4173,2.5,25,poisson
4174,2.5,25,gaussian
4175,2.5,16,triangular
4176,2.5,81,uniform
4177,2.5,0,poisson
4178,2.5,36,gaussian
4179,2.5,36,triangular
4180,2.5,81,uniform
4181,2.5,25,poisson
4182,2.5,25,gaussian
4183,2.5,36,triangular
4184,2.5,25,uniform
4185,2.5,36,poisson
4186,2.5,0,gaussian
4187,2.5,36,triangular
4188,2.5,1,uniform
4189,2.5,16,poisson
4190,2.5,1,gaussian
4191,2.5,4,triangular
4192,2.5,81,uniform
4193,2.5,1,poisson
4194,2.5,25,gaussian
4195,2.5,1,triangular
4196,2.5,9,uniform
4197,2.5,9,poisson
4198,2.5,0,gaussian
4199,2.5,4,triangular
4200,2.5,9,uniform
4201,2.5,9,poisson
4202,2.5,16,gaussian
4203,2.5,36,triangular
4204,2.5,36,uniform
4205,2.5,36,poisson
4206,2.5,0,gaussian
4207,2.5,1,triangular
4208,2.5,49,uniform
4209,2.5,0,poisson
4210,2.5,25,gaussian
4211,2.5,4,triangular
4212,2.5,1,uniform
4213,2.5,25,poisson
4214,2.5,16,gaussian
4215,2.5,9,triangular
4216,2.5,25,uniform
4217,2.5,36,poisson
4218,2.5,0,gaussian
4219,2.5,16,triangular
4220,2.5,36,uniform
4221,2.5,4,poisson
4222,2.5,16,gaussian
4223,2.5,4,triangular
4224,2.5,36,uniform
4225,2.5,0,poisson
4226,2.5,36,gaussian
4227,2.5,36,triangular
4228,2.5,16,uniform
4229,2.5,4,poisson
4230,2.5,25,gaussian
4231,2.5,16,triangular
4232,2.5,9,uniform
4233,2.5,81,poisson
4234,2.5,25,gaussian
4235,2.5,4,triangular
4236,2.5,16,uniform
4237,2.5,4,poisson
4238,2.5,16,gaussian
4239,2.5,36,triangular
4240,2.5,16,uniform
4241,2.5,0,poisson
4242,2.5,0,gaussian
4243,2.5,25,triangular
4244,2.5,25,uniform
4245,2.5,25,poisson
4246,2.5,1,gaussian
4247,2.5,0,triangular
4248,2.5,16,uniform
4249,2.5,36,poisson
4250,2.5,81,gaussian
4251,2.5,4,triangular
4252,2.5,36,uniform
4253,2.5,0,poisson
4254,2.5,16,gaussian
4255,2.5,4,triangular
4256,2.5,16,uniform
4257,2.5,16,poisson
4258,2.5,25,gaussian
4259,2.5,16,triangular
4260,2.5,9,uniform
4261,2.5,36,poisson
4262,2.5,36,gaussian
4263,2.5,36,triangular
4264,2.5,0,uniform
4265,2.5,0,poisson
4266,2.5,25,gaussian
4267,2.5,25,triangular
4268,2.5,9,uniform
4269,2.5,36,poisson
4270,2.5,0,gaussian
4271,2.5,36,triangular
4272,2.5,25,uniform
4273,2.5,36,poisson
4274,2.5,0,gaussian
4275,2.5,9,triangular
4276,2.5,0,uniform
4277,2.5,36,poisson
4278,2.5,1,gaussian
4279,2.5,25,triangular
4280,2.5,9,uniform
4281,2.5,16,poisson
4282,2.5,81,gaussian
4283,2.5,4,triangular
4284,2.5,4,uniform
4285,2.5,36,poisson
4286,2.5,25,gaussian
4287,2.5,25,triangular
4288,2.5,25,uniform
4289,2.5,16,poisson
4290,2.5,25,gaussian
4291,2.5,36,triangular
4292,2.5,25,uniform
4293,2.5,0,poisson
4294,2.5,1,gaussian
4295,2.5,9,triangular
4296,2.5,0,uniform
4297,2.5,25,poisson
4298,2.5,0,gaussian
4299,2.5,36,triangular
4300,2.5,0,uniform
4301,2.5,25,poisson
4302,2.5,1,gaussian
4303,2.5,16,triangular
4304,2.5,25,uniform
4305,2.5,25,poisson
4306,2.5,1,gaussian
4307,2.5,25,triangular
4308,2.5,4,uniform
4309,2.5,9,poisson
4310,2.5,25,gaussian
4311,2.5,25,triangular
4312,2.5,9,uniform
4313,2.5,16,poisson
4314,2.5,36,gaussian
4315,2.5,0,triangular
4316,2.5,16,uniform
4317,2.5,9,poisson
4318,2.5,36,gaussian
4319,2.5,36,triangular
4320,2.5,36,uniform
4321,2.5,25,poisson
4322,2.5,25,gaussian
4323,2.5,1,triangular
4324,2.5,25,uniform
4325,2.5,81,poisson
4326,2.5,25,gaussian
4327,2.5,4,triangular
4328,2.5,25,uniform
4329,2.5,0,poisson
4330,2.5,1,gaussian
4331,2.5,9,triangular
4332,2.5,36,uniform
4333,2.5,4,poisson
4334,2.5,0,gaussian
4335,2.5,36,triangular
4336,2.5,0,uniform
4337,2.5,4,poisson
4338,2.5,81,gaussian
4339,2.5,4,triangular
4340,2.5,16,uniform
4341,2.5,81,poisson
4342,2.5,25,gaussian
4343,2.5,0,triangular
4344,2.5,36,uniform
4345,2.5,16,poisson
4346,2.5,0,gaussian
4347,2.5,36,triangular
4348,2.5,4,uniform
4349,2.5,0,poisson
4350,2.5,0,gaussian
4351,2.5,81,triangular
4352,2.5,36,uniform
4353,2.5,25,poisson
4354,2.5,36,gaussian
4355,2.5,36,triangular
4356,2.5,1,uniform
4357,2.5,25,poisson
4358,2.5,0,gaussian
4359,2.5,1,triangular
4360,2.5,0,uniform
4361,2.5,25,poisson
4362,2.5,36,gaussian
4363,2.5,25,triangular
4364,2.5,36,uniform
4365,2.5,36,poisson
4366,2.5,0,gaussian
4367,2.5,25,triangular
4368,2.5,16,uniform
4369,2.5,16,poisson
4370,2.5,0,gaussian
4371,2.5,4,triangular
4372,2.5,0,uniform
4373,2.5,36,poisson
4374,2.5,16,gaussian
4375,2.5,4,triangular
4376,2.5,36,uniform
4377,2.5,1,poisson
4378,2.5,4,gaussian
4379,2.5,4,triangular
4380,2.5,0,uniform
4381,2.5,36,poisson
4382,2.5,4,gaussian
4383,2.5,25,triangular
4384,2.5,0,uniform
4385,2.5,25,poisson
4386,2.5,0,gaussian
4387,2.5,16,triangular
4388,2.5,0,uniform
4389,2.5,36,poisson
4390,2.5,36,gaussian
4391,2.5,1,triangular
4392,2.5,25,uniform
4393,2.5,1,poisson
4394,2.5,0,gaussian
4395,2.5,4,triangular
4396,2.5,4,uniform
4397,2.5,4,poisson
4398,2.5,0,gaussian
4399,2.5,4,triangular
4400,2.75,9,uniform
4401,2.75,1,poisson
4402,2.75,36,gaussian
4403,2.75,1,triangular
4404,2.75,36,uniform
4405,2.75,36,poisson
4406,2.75,36,gaussian
4407,2.75,25,triangular
4408,2.75,25,uniform
4409,2.75,4,poisson
4410,2.75,0,gaussian
4411,2.75,16,triangular
4412,2.75,81,uniform
4413,2.75,81,poisson
4414,2.75,25,gaussian
4415,2.75,36,triangular
4416,2.75,25,uniform
4417,2.75,36,poisson
4418,2.75,0,gaussian
4419,2.75,25,triangular
4420,2.75,49,uniform
4421,2.75,25,poisson
4422,2.75,0,gaussian
4423,2.75,25,triangular
4424,2.75,1,uniform
4425,2.75,4,poisson
4426,2.75,16,gaussian
4427,2.75,0,triangular
4428,2.75,0,uniform
4429,2.75,36,poisson
4430,2.75,16,gaussian
4431,2.75,36,triangular
4432,2.75,1,uniform
4433,2.75,4,poisson
4434,2.75,9,gaussian
4435,2.75,0,triangular
4436,2.75,0,uniform
4437,2.75,36,poisson
4438,2.75,4,gaussian
4439,2.75,25,triangular
4440,2.75,25,uniform
4441,2.75,81,poisson
4442,2.75,1,gaussian
4443,2.75,4,triangular
4444,2.75,9,uniform
4445,2.75,16,poisson
4446,2.75,36,gaussian
4447,2.75,16,triangular
4448,2.75,4,uniform
4449,2.75,36,poisson
4450,2.75,36,gaussian
4451,2.75,36,triangular
4452,2.75,0,uniform
4453,2.75,1,poisson
4454,2.75,0,gaussian
4455,2.75,4,triangular
4456,2.75,9,uniform
4457,2.75,4,poisson
4458,2.75,16,gaussian
4459,2.75,4,triangular
4460,2.75,25,uniform
4461,2.75,81,poisson
4462,2.75,0,gaussian
4463,2.75,36,triangular
4464,2.75,36,uniform
4465,2.75,0,poisson
4466,2.75,4,gaussian
4467,2.75,25,triangular
4468,2.75,25,uniform
4469,2.75,9,poisson
4470,2.75,1,gaussian
4471,2.75,4,triangular
4472,2.75,9,uniform
4473,2.75,36,poisson
4474,2.75,1,gaussian
4475,2.75,4,triangular
4476,2.75,36,uniform
4477,2.75,16,poisson
4478,2.75,0,gaussian
4479,2.75,9,triangular
4480,2.75,36,uniform
4481,2.75,36,poisson
4482,2.75,0,gaussian
4483,2.75,36,triangular
4484,2.75,1,uniform
4485,2.75,0,poisson
4486,2.75,25,gaussian
4487,2.75,36,triangular
4488,2.75,16,uniform
4489,2.75,16,poisson
4490,2.75,4,gaussian
4491,2.75,9,triangular
4492,2.75,49,uniform
4493,2.75,25,poisson
4494,2.75,36,gaussian
4495,2.75,25,triangular
4496,2.75,1,uniform
4497,2.75,36,poisson
4498,2.75,0,gaussian
4499,2.75,25,triangular
4500,2.75,9,uniform
4501,2.75,81,poisson
4502,2.75,1,gaussian
4503,2.75,4,triangular
4504,2.75,9,uniform
4505,2.75,25,poisson
4506,2.75,1,gaussian
4507,2.75,16,triangular
4508,2.75,25,uniform
4509,2.75,25,poisson
4510,2.75,0,gaussian
4511,2.75,9,triangular
4512,2.75,1,uniform
4513,2.75,1,poisson
4514,2.75,25,gaussian
4515,2.75,4,triangular
4516,2.75,9,uniform
4517,2.75,36,poisson
4518,2.75,0,gaussian
4519,2.75,81,triangular
4520,2.75,0,uniform
4521,2.75,0,poisson
4522,2.75,9,gaussian
4523,2.75,36,triangular
4524,2.75,16,uniform
4525,2.75,16,poisson
4526,2.75,81,gaussian
4527,2.75,16,triangular
4528,2.75,25,uniform
4529,2.75,9,poisson
4530,2.75,0,gaussian
4531,2.75,25,triangular
4532,2.75,16,uniform
4533,2.75,36,poisson
4534,2.75,1,gaussian
4535,2.75,4,triangular
4536,2.75,9,uniform
4537,2.75,25,poisson
4538,2.75,0,gaussian
4539,2.75,0,triangular
4540,2.75,25,uniform
4541,2.75,16,poisson
4542,2.75,0,gaussian
4543,2.75,4,triangular
4544,2.75,25,uniform
4545,2.75,0,poisson
4546,2.75,81,gaussian
4547,2.75,25,triangular
4548,2.75,81,uniform
4549,2.75,25,poisson
4550,2.75,1,gaussian
4551,2.75,25,triangular
4552,2.75,16,uniform
4553,2.75,25,poisson
4554,2.75,0,gaussian
4555,2.75,0,triangular
4556,2.75,36,uniform
4557,2.75,36,poisson
4558,2.75,0,gaussian
4559,2.75,9,triangular
4560,2.75,16,uniform
4561,2.75,36,poisson
4562,2.75,36,gaussian
4563,2.75,9,triangular
4564,2.75,25,uniform
4565,2.75,4,poisson
4566,2.75,81,gaussian
4567,2.75,25,triangular
4568,2.75,0,uniform
4569,2.75,25,poisson
4570,2.75,25,gaussian
4571,2.75,25,triangular
4572,2.75,4,uniform
4573,2.75,0,poisson
4574,2.75,4,gaussian
4575,2.75,9,triangular
4576,2.75,9,uniform
4577,2.75,9,poisson
4578,2.75,0,gaussian
4579,2.75,25,triangular
4580,2.75,36,uniform
4581,2.75,0,poisson
4582,2.75,36,gaussian
4583,2.75,16,triangular
4584,2.75,9,uniform
4585,2.75,4,poisson
4586,2.75,36,gaussian
4587,2.75,0,triangular
4588,2.75,0,uniform
4589,2.75,36,poisson
4590,2.75,9,gaussian
4591,2.75,9,triangular
4592,2.75,4,uniform
4593,2.75,4,poisson
4594,2.75,25,gaussian
4595,2.75,81,triangular
4596,2.75,9,uniform
4597,2.75,9,poisson
4598,2.75,0,gaussian
4599,2.75,36,triangular
4600,2.75,36,uniform
4601,2.75,25,poisson
4602,2.75,25,gaussian
4603,2.75,36,triangular
4604,2.75,4,uniform
4605,2.75,0,poisson
4606,2.75,25,gaussian
4607,2.75,36,triangular
4608,2.75,4,uniform
4609,2.75,4,poisson
4610,2.75,4,gaussian
4611,2.75,16,triangular
4612,2.75,0,uniform
4613,2.75,9,poisson
4614,2.75,4,gaussian
4615,2.75,25,triangular
4616,2.75,81,uniform
4617,2.75,36,poisson
4618,2.75,9,gaussian
4619,2.75,36,triangular
4620,2.75,81,uniform
4621,2.75,25,poisson
4622,2.75,16,gaussian
4623,2.75,1,triangular
4624,2.75,0,uniform
4625,2.75,4,poisson
4626,2.75,0,gaussian
4627,2.75,1,triangular
4628,2.75,25,uniform
4629,2.75,16,poisson
4630,2.75,16,gaussian
4631,2.75,36,triangular
4632,2.75,25,uniform
4633,2.75,4,poisson
4634,2.75,1,gaussian
4635,2.75,25,triangular
4636,2.75,1,uniform
4637,2.75,25,poisson
4638,2.75,0,gaussian
4639,2.75,36,triangular
4640,2.75,81,uniform
4641,2.75,1,poisson
4642,2.75,0,gaussian
4643,2.75,25,triangular
4644,2.75,25,uniform
4645,2.75,25,poisson
4646,2.75,25,gaussian
4647,2.75,16,triangular
4648,2.75,81,uniform
4649,2.75,36,poisson
4650,2.75,25,gaussian
4651,2.75,4,triangular
4652,2.75,25,uniform
4653,2.75,16,poisson
4654,2.75,36,gaussian
4655,2.75,4,triangular
4656,2.75,0,uniform
4657,2.75,25,poisson
4658,2.75,0,gaussian
4659,2.75,36,triangular
4660,2.75,4,uniform
4661,2.75,49,poisson
4662,2.75,0,gaussian
4663,2.75,9,triangular
4664,2.75,1,uniform
4665,2.75,4,poisson
4666,2.75,0,gaussian
4667,2.75,25,triangular
4668,2.75,36,uniform
4669,2.75,0,poisson
4670,2.75,81,gaussian
4671,2.75,36,triangular
4672,2.75,0,uniform
4673,2.75,16,poisson
4674,2.75,0,gaussian
4675,2.75,81,triangular
4676,2.75,0,uniform
4677,2.75,36,poisson
4678,2.75,25,gaussian
4679,2.75,25,triangular
4680,2.75,9,uniform
4681,2.75,16,poisson
4682,2.75,25,gaussian
4683,2.75,0,triangular
4684,2.75,4,uniform
4685,2.75,4,poisson
4686,2.75,36,gaussian
4687,2.75,9,triangular
4688,2.75,36,uniform
4689,2.75,1,poisson
4690,2.75,36,gaussian
4691,2.75,25,triangular
4692,2.75,0,uniform
4693,2.75,16,poisson
4694,2.75,0,gaussian
4695,2.75,36,triangular
4696,2.75,9,uniform
4697,2.75,0,poisson
4698,2.75,0,gaussian
4699,2.75,25,triangular
4700,2.75,16,uniform
4701,2.75,4,poisson
4702,2.75,36,gaussian
4703,2.75,36,triangular
4704,2.75,0,uniform
4705,2.75,4,poisson
4706,2.75,16,gaussian
4707,2.75,25,triangular
4708,2.75,4,uniform
4709,2.75,36,poisson
4710,2.75,0,gaussian
4711,2.75,4,triangular
4712,2.75,9,uniform
4713,2.75,4,poisson
4714,2.75,16,gaussian
4715,2.75,4,triangular
4716,2.75,16,uniform
4717,2.75,36,poisson
4718,2.75,9,gaussian
4719,2.75,9,triangular
4720,2.75,1,uniform
4721,2.75,25,poisson
4722,2.75,25,gaussian
4723,2.75,25,triangular
4724,2.75,36,uniform
4725,2.75,36,poisson
4726,2.75,36,gaussian
4727,2.75,25,triangular
4728,2.75,25,uniform
4729,2.75,0,poisson
4730,2.75,0,gaussian
4731,2.75,25,triangular
4732,2.75,36,uniform
4733,2.75,25,poisson
4734,2.75,25,gaussian
4735,2.75,25,triangular
4736,2.75,36,uniform
4737,2.75,16,poisson
4738,2.75,25,gaussian
4739,2.75,16,triangular
4740,2.75,25,uniform
4741,2.75,9,poisson
4742,2.75,36,gaussian
4743,2.75,25,triangular
4744,2.75,0,uniform
4745,2.75,25,poisson
4746,2.75,1,gaussian
4747,2.75,81,triangular
4748,2.75,36,uniform
4749,2.75,25,poisson
4750,2.75,25,gaussian
4751,2.75,16,triangular
4752,2.75,9,uniform
4753,2.75,25,poisson
4754,2.75,36,gaussian
4755,2.75,25,triangular
4756,2.75,25,uniform
4757,2.75,81,poisson
4758,2.75,25,gaussian
4759,2.75,25,triangular
