,dummies,value,type
194,1,912.8256956307167,gaussian
195,1,1739.777718796437,triangular
196,1,1098.3115298133964,uniform
197,1,1174.7909697452537,poisson
198,1,823.412456517447,gaussian
199,1,521.3406867297293,triangular
200,1,1668.491050188507,uniform
201,1,1187.53570952001,poisson
202,1,1141.0723625928695,gaussian
203,1,672.297914365696,triangular
204,1,1690.2966410045753,uniform
205,1,337.2044347212974,poisson
206,1,1128.8477804788442,gaussian
207,1,278.6018106469845,triangular
208,1,1079.0720745998342,uniform
209,1,850.236369879374,poisson
210,1,720.3325618651515,gaussian
211,1,875.8549040218251,triangular
212,1,296.3274793250114,uniform
213,1,1181.28158755838,poisson
214,1,600.2554819727201,gaussian
215,1,1536.7484844865303,triangular
216,1,1381.4818008832506,uniform
217,1,1360.341599955096,poisson
218,1,829.7803395859647,gaussian
219,1,1223.1036537997138,triangular
220,1,1212.0243419698043,uniform
221,1,1347.3802738647164,poisson
222,1,15.227824165782724,gaussian
223,1,1466.0323116078662,triangular
224,1,162.72461500738385,uniform
225,1,1355.4302527069676,poisson
226,1,857.9993365068176,gaussian
227,1,1200.7112243020097,triangular
228,1,1960.8305973524589,uniform
229,1,672.2899637433958,poisson
230,1,321.51318620964753,gaussian
231,1,1955.4108255903432,triangular
232,1,1444.7485842676533,uniform
233,1,1349.4164177951873,poisson
234,1,398.3418640973483,gaussian
235,1,902.819872230469,triangular
236,1,839.806055005127,uniform
237,1,673.5821197024353,poisson
238,1,274.1953168226221,gaussian
239,1,1015.9425466512131,triangular
240,1,481.3327459190797,uniform
241,1,1015.790574238809,poisson
242,1,233.79025670919512,gaussian
243,1,1159.0717811407835,triangular
244,1,532.8268411216425,uniform
245,1,849.2891806035728,poisson
246,1,239.91340359906619,gaussian
247,1,469.1471552407849,triangular
248,1,1361.5483234926944,uniform
249,1,676.2619631500712,poisson
250,1,185.0903318135145,gaussian
251,1,545.3163862397098,triangular
252,1,1262.890779346008,uniform
253,1,671.9588673751272,poisson
254,1,726.5594570469095,gaussian
255,1,1016.9771226530313,triangular
256,1,434.1969795118273,uniform
257,1,843.6410250997031,poisson
258,1,112.23111626766854,gaussian
259,1,869.5609633963819,triangular
260,1,1860.3665611379229,uniform
261,1,840.3491360993046,poisson
262,1,90.29905290970197,gaussian
263,1,784.7019146760617,triangular
264,1,703.527532885499,uniform
265,1,671.6614451947345,poisson
266,1,366.9257794445167,gaussian
267,1,1447.4824061983495,triangular
268,1,612.2813857727547,uniform
269,1,1014.2725352761923,poisson
270,1,248.57723333108885,gaussian
271,1,1152.671579117424,triangular
272,1,1453.7367407857398,uniform
273,1,1176.1033979802844,poisson
274,1,334.77096222015234,gaussian
275,1,1275.82194987479,triangular
276,1,601.2566964116446,uniform
277,1,1016.5727597615877,poisson
278,1,1483.8711839974235,gaussian
279,1,974.098001614216,triangular
280,1,1245.7019243564987,uniform
281,1,504.7422740009566,poisson
282,1,107.66246048461227,gaussian
283,1,885.8510352294397,triangular
284,1,1700.5008305316862,uniform
285,1,849.4280464994126,poisson
286,1,1095.3624344472032,gaussian
287,1,533.727305160192,triangular
288,1,315.6814771006576,uniform
289,1,1020.2113508302295,poisson
290,1,1.9099297269197586,gaussian
291,1,1051.789966882864,triangular
292,1,929.4588332814072,uniform
293,1,1008.5786890664863,poisson
294,1,724.4861208719198,gaussian
295,1,445.9948021464696,triangular
296,1,1560.4285445870892,uniform
297,1,169.99423631825317,poisson
298,1,647.8280509892847,gaussian
299,1,329.90188477630795,triangular
300,1,1902.0184910884232,uniform
301,1,1530.378652859519,poisson
302,1,519.1598772932658,gaussian
303,1,1509.3609695703938,triangular
304,1,558.6864804610983,uniform
305,1,1530.3989451658856,poisson
306,1,400.7099302583992,gaussian
307,1,1049.709649587125,triangular
308,1,1519.764259894778,uniform
309,1,844.280711739887,poisson
310,1,112.04714262151896,gaussian
311,1,1413.808806038149,triangular
312,1,999.5865715093162,uniform
313,1,850.2856153633196,poisson
314,1,352.46157227174695,gaussian
315,1,1217.2444607900427,triangular
316,1,572.4857549965664,uniform
317,1,1186.0881596778506,poisson
318,1,116.38131821729847,gaussian
319,1,951.1661192852372,triangular
320,1,1886.9549942599547,uniform
321,1,1176.6904884561795,poisson
322,1,514.4441582639021,gaussian
323,1,1194.6492837820458,triangular
324,1,949.0611919824089,uniform
325,1,672.2320995714109,poisson
326,1,202.87717987424998,gaussian
327,1,1022.6675381381586,triangular
328,1,995.2016147446694,uniform
329,1,1358.6963775159702,poisson
330,1,206.98063668054442,gaussian
331,1,498.80107867654215,triangular
332,1,1489.6914130890025,uniform
333,1,1868.6864295148068,poisson
334,1,6.335510092616515,gaussian
335,1,822.8681762912066,triangular
336,1,60.28792664387389,uniform
337,1,506.74183001235565,poisson
338,1,475.0959384789215,gaussian
339,1,369.54772851155144,triangular
340,1,909.3097259490727,uniform
341,1,0.0,poisson
342,1,336.5142606863418,gaussian
343,1,1263.024891330258,triangular
344,1,559.463541356876,uniform
345,1,336.1415488522226,poisson
346,1,79.958677002825,gaussian
347,1,906.1625972920223,triangular
348,1,114.69899652787946,uniform
349,1,845.6969074315441,poisson
350,1,264.2869479402939,gaussian
351,1,204.37812831435662,triangular
352,1,35.99903238311675,uniform
353,1,676.4302861470079,poisson
354,1,794.3570079937592,gaussian
355,1,918.9839126121955,triangular
356,1,1253.2060359516393,uniform
357,1,510.1734202423522,poisson
358,1,905.171529410081,gaussian
359,1,1436.3185883593046,triangular
360,1,725.1251825603537,uniform
361,1,1190.3944368363047,poisson
362,1,534.3114161298661,gaussian
363,1,1317.0369677102767,triangular
364,1,1463.6760227184636,uniform
365,1,338.5669281717696,poisson
366,1,568.917761940763,gaussian
367,1,226.58547261764625,triangular
368,1,541.7980880983948,uniform
369,1,1348.1319211048258,poisson
370,1,335.4623588778503,gaussian
371,1,840.3843422211114,triangular
372,1,340.1916689008874,uniform
373,1,1349.7417976874124,poisson
374,1,493.16282933150546,gaussian
375,1,1052.624633101313,triangular
376,1,372.1117846788774,uniform
377,1,168.344720553441,poisson
378,1,142.35355224243276,gaussian
379,1,981.2818182991798,triangular
380,1,1471.216631326359,uniform
381,1,673.9383103942705,poisson
382,1,412.1125127726098,gaussian
383,1,991.3162107375688,triangular
384,1,53.308250928457944,uniform
385,1,678.7047823974438,poisson
386,1,95.34459231735107,gaussian
387,1,951.2341830997477,triangular
388,1,1746.1084516789451,uniform
389,1,848.7635738709333,poisson
390,1,628.9716900099548,gaussian
391,1,350.2859845546342,triangular
392,1,1118.723619887382,uniform
393,1,845.7048656215464,poisson
394,1,1425.8444833027227,gaussian
395,1,817.2429185813991,triangular
396,1,1411.1232384103982,uniform
397,1,843.8381495690514,poisson
398,1,1297.8557313694887,gaussian
399,1,858.0834738135579,triangular
400,2,230.1494726219118,uniform
401,2,920.1696484265543,poisson
402,2,168.82239182377188,gaussian
403,2,887.9160033094936,triangular
404,2,971.2553893579562,uniform
405,2,834.7519716811271,poisson
406,2,292.20923216067854,gaussian
407,2,610.2989142165649,triangular
408,2,517.633736708915,uniform
409,2,252.03770771780066,poisson
410,2,466.48212149010686,gaussian
411,2,727.8254884175706,triangular
412,2,174.8368060556343,uniform
413,2,504.1916575223424,poisson
414,2,416.15819265790674,gaussian
415,2,347.64388466301125,triangular
416,2,423.0345012352854,uniform
417,2,148.094141208617,poisson
418,2,413.22048694857597,gaussian
419,2,648.3870814395995,triangular
420,2,224.87540087041475,uniform
421,2,454.61318929723586,poisson
422,2,79.84802634054208,gaussian
423,2,978.6366891017524,triangular
424,2,982.6656213627848,uniform
425,2,714.917713422075,poisson
426,2,640.2552539234224,gaussian
427,2,841.5003844044426,triangular
428,2,797.2831759377212,uniform
429,2,425.07316767881537,poisson
430,2,678.7295418439196,gaussian
431,2,966.4502245224276,triangular
432,2,1159.4076824995389,uniform
433,2,419.9292801779091,poisson
434,2,402.12939087350014,gaussian
435,2,587.3223847422599,triangular
436,2,1366.273175982032,uniform
437,2,187.56282125192774,poisson
438,2,315.39993282618906,gaussian
439,2,320.43187103885197,triangular
440,2,1551.3253884463677,uniform
441,2,376.4585290841058,poisson
442,2,262.91088490148053,gaussian
443,2,376.41909424549664,triangular
444,2,702.2446337743614,uniform
445,2,403.81560870923164,poisson
446,2,65.5532303070542,gaussian
447,2,314.82469981906945,triangular
448,2,981.0858663844789,uniform
449,2,347.65423828178467,poisson
450,2,147.82435961860443,gaussian
451,2,639.0783151312181,triangular
452,2,865.3536212978642,uniform
453,2,694.2460348198874,poisson
454,2,552.9993114240991,gaussian
455,2,571.0825836805103,triangular
456,2,274.5100595449726,uniform
457,2,674.4291772833059,poisson
458,2,459.915907155594,gaussian
459,2,123.27506230491531,triangular
460,2,294.886351744671,uniform
461,2,1074.7060281091187,poisson
462,2,199.30524273401278,gaussian
463,2,404.97059550149567,triangular
464,2,225.47066129809681,uniform
465,2,674.8456466568601,poisson
466,2,365.0303062916802,gaussian
467,2,555.3736381958066,triangular
468,2,771.4646609035809,uniform
469,2,514.5984012335438,poisson
470,2,392.89281664034155,gaussian
471,2,238.88547354525056,triangular
472,2,374.48645628883986,uniform
473,2,1081.1421264461783,poisson
474,2,1103.1655515398593,gaussian
475,2,398.6311704467709,triangular
476,2,838.1070087642846,uniform
477,2,574.1775664466519,poisson
478,2,510.319939055947,gaussian
479,2,325.88485976848983,triangular
480,2,757.0442543617439,uniform
481,2,672.8093156120941,poisson
482,2,431.83277859626406,gaussian
483,2,190.8723373540461,triangular
484,2,636.177649091717,uniform
485,2,662.3645247121638,poisson
486,2,367.3094034361819,gaussian
487,2,345.03733188627336,triangular
488,2,610.970147400792,uniform
489,2,750.9545854735643,poisson
490,2,379.56781859136476,gaussian
491,2,514.311120358957,triangular
492,2,491.70074653811054,uniform
493,2,379.7158044058885,poisson
494,2,960.5649360491519,gaussian
495,2,303.7075652096041,triangular
496,2,770.007858295307,uniform
497,2,428.524488096989,poisson
498,2,75.84258918412583,gaussian
499,2,793.9015172040878,triangular
500,2,10.21657128753398,uniform
501,2,674.671441637092,poisson
502,2,795.8883006422958,gaussian
503,2,1021.447518399268,triangular
504,2,800.6263690307917,uniform
505,2,528.5401100504873,poisson
506,2,271.9137781419958,gaussian
507,2,822.8947812218238,triangular
508,2,48.52731949592867,uniform
509,2,426.48467869326726,poisson
510,2,436.4822566252035,gaussian
511,2,625.6557504405498,triangular
512,2,1626.9354510373553,uniform
513,2,409.51969140232825,poisson
514,2,568.0031599737855,gaussian
515,2,430.0364290534058,triangular
516,2,696.4801091863392,uniform
517,2,290.99205504516954,poisson
518,2,786.7942618190365,gaussian
519,2,510.6239589159788,triangular
520,2,188.39028708519393,uniform
521,2,774.2499000987771,poisson
522,2,562.2989989598133,gaussian
523,2,570.8583893165883,triangular
524,2,218.21480224371174,uniform
525,2,382.1129519445479,poisson
526,2,214.15042847636965,gaussian
527,2,1057.4403243731629,triangular
528,2,190.47370793533258,uniform
529,2,454.71572463918545,poisson
530,2,326.17687484508025,gaussian
531,2,1315.4349023569453,triangular
532,2,483.7182430107575,uniform
533,2,240.00209502378164,poisson
534,2,615.4048307882937,gaussian
535,2,704.2027868769229,triangular
536,2,366.77408210239184,uniform
537,2,277.2823054848557,poisson
538,2,459.27373919288476,gaussian
539,2,842.7984308838222,triangular
540,2,786.8286142107326,uniform
541,2,368.376284220328,poisson
542,2,795.8553868268272,gaussian
543,2,915.2116971554711,triangular
544,2,1616.1919587512355,uniform
545,2,830.5006026332054,poisson
546,2,695.5282444520124,gaussian
547,2,878.991288262051,triangular
548,2,890.8835917043783,uniform
549,2,628.9413832509775,poisson
550,2,526.1739870921261,gaussian
551,2,831.8979413247355,triangular
552,2,933.4275478372078,uniform
553,2,319.21017581781905,poisson
554,2,764.5990251822142,gaussian
555,2,882.480462585925,triangular
556,2,126.37024453634734,uniform
557,2,316.2556353324565,poisson
558,2,366.2026233397792,gaussian
559,2,249.7564793503851,triangular
560,2,679.1546454731216,uniform
561,2,621.9618107083057,poisson
562,2,389.30007056078784,gaussian
563,2,461.3246417650999,triangular
564,2,1530.7585133652592,uniform
565,2,725.3385625335098,poisson
566,2,570.523997297158,gaussian
567,2,635.5113027002307,triangular
568,2,1057.8868894560778,uniform
569,2,557.7319717554615,poisson
570,2,417.1452740101395,gaussian
571,2,251.71213697636762,triangular
572,2,332.55111018661734,uniform
573,2,402.7144849415855,poisson
574,2,31.640120359594842,gaussian
575,2,781.611351310854,triangular
576,2,657.1694662250595,uniform
577,2,787.6926902834517,poisson
578,2,338.6664050803149,gaussian
579,2,559.6610989949634,triangular
580,2,296.121932920447,uniform
581,2,381.4915774193831,poisson
582,2,337.9510608896117,gaussian
583,2,445.94477394999285,triangular
584,2,682.5704044034526,uniform
585,2,434.3653596366034,poisson
586,2,125.60057700251883,gaussian
587,2,128.67585715556493,triangular
588,2,848.2961849934413,uniform
589,2,960.8978019430883,poisson
590,2,362.06383051263276,gaussian
591,2,634.2679732425353,triangular
592,2,266.3270067380965,uniform
593,2,1267.8086159568463,poisson
594,2,585.3359274171835,gaussian
595,2,1121.643432531585,triangular
596,2,1142.9649467477527,uniform
597,2,1015.5615896721546,poisson
598,2,310.57370953748165,gaussian
599,2,425.7012221571251,triangular
600,2,1321.2774604387253,uniform
601,2,648.2502480622014,poisson
602,2,454.5363139190091,gaussian
603,2,393.5876612298338,triangular
604,2,1372.0921804895481,uniform
605,2,533.9633242053962,poisson
606,2,485.2595391887748,gaussian
607,2,423.8743243996956,triangular
608,2,599.2870048547164,uniform
609,2,908.3110006096337,poisson
610,2,660.2317540360813,gaussian
611,2,412.8680508833239,triangular
612,2,664.5658213755956,uniform
613,2,588.6011270684859,poisson
614,2,251.40703058382275,gaussian
615,2,1379.859153666487,triangular
616,2,402.99245722244575,uniform
617,2,1149.9006899936837,poisson
618,2,407.42695252905867,gaussian
619,2,1053.2872534713229,triangular
620,2,683.2744141401332,uniform
621,2,958.565524492271,poisson
622,2,428.3347735020773,gaussian
623,2,187.6493263951158,triangular
624,2,968.1697688625549,uniform
625,2,463.99495526412045,poisson
626,2,568.3916330392391,gaussian
627,2,1329.3184892579645,triangular
628,2,1636.0122922035223,uniform
629,2,898.1221572929718,poisson
630,2,55.20203763520933,gaussian
631,2,1107.2163171731986,triangular
632,2,976.5287723451739,uniform
633,2,1009.4228194014825,poisson
634,2,252.7161709497302,gaussian
635,2,809.9507918074413,triangular
636,2,323.5379936612248,uniform
637,2,632.0757388176694,poisson
638,2,80.27917381933545,gaussian
639,2,550.8280585408462,triangular
640,2,437.54015513040594,uniform
641,2,167.96958253090864,poisson
642,2,96.19697120611504,gaussian
643,2,400.40081575637856,triangular
644,2,875.842453809722,uniform
645,2,180.70055557391802,poisson
646,2,191.35310531678158,gaussian
647,2,486.5785031291084,triangular
648,2,1261.523011915293,uniform
649,2,187.58797464232163,poisson
650,2,368.34658688170936,gaussian
651,2,780.4775858095096,triangular
652,2,438.9884502130448,uniform
653,2,670.4495886457466,poisson
654,2,400.53767872950965,gaussian
655,2,728.7939732403609,triangular
656,2,713.7183249103257,uniform
657,2,730.9583270483032,poisson
658,2,77.49935826828575,gaussian
659,2,822.737641064656,triangular
660,2,1180.3107075132589,uniform
661,2,222.2892262170406,poisson
662,2,217.64650358199782,gaussian
663,2,1036.5287096711813,triangular
664,2,498.8277447404547,uniform
665,2,306.61703100275173,poisson
666,2,66.5735112679474,gaussian
667,2,1223.7684767355438,triangular
668,2,874.1706470070063,uniform
669,2,1056.4157096674396,poisson
670,2,70.04283632945965,gaussian
671,2,1081.5197804980487,triangular
672,2,693.3666735321673,uniform
673,2,868.4425554116362,poisson
674,2,837.7317158012313,gaussian
675,2,743.5866220792853,triangular
676,2,677.3155032888499,uniform
677,2,323.51692345679726,poisson
678,2,795.5927720016001,gaussian
679,2,884.179946557779,triangular
680,2,1461.0914265369743,uniform
681,2,530.3656718484807,poisson
682,2,601.4943616923545,gaussian
683,2,556.846466549142,triangular
684,2,692.617611522962,uniform
685,2,917.4173474600344,poisson
686,2,548.3539824266501,gaussian
687,2,460.3404034063427,triangular
688,2,369.46564275489476,uniform
689,2,619.9224798642747,poisson
690,2,361.342917489213,gaussian
691,2,729.8102010373565,triangular
692,2,697.8489207763465,uniform
693,2,495.2640799578281,poisson
694,2,609.5113009382682,gaussian
695,2,319.6350892934683,triangular
696,2,1682.0537132711931,uniform
697,2,680.4995529515289,poisson
698,2,359.41818101463474,gaussian
699,2,591.3730424676685,triangular
700,2,1069.0832470827859,uniform
701,2,1530.3829055475899,poisson
702,2,459.9316147408256,gaussian
703,2,537.4244373510462,triangular
704,2,719.4428191797936,uniform
705,2,1115.5959688081923,poisson
706,2,245.69286924755892,gaussian
707,2,1198.1844783905865,triangular
708,2,455.3157318294442,uniform
709,2,320.26797074423257,poisson
710,2,226.51390919441843,gaussian
711,2,532.1056983818835,triangular
712,2,462.8670686322079,uniform
713,2,302.510021999003,poisson
714,2,204.66942514786123,gaussian
715,2,974.2170089210591,triangular
716,2,657.2437160232768,uniform
717,2,1118.1613118200476,poisson
718,2,306.0444721464051,gaussian
719,2,187.77079183012475,triangular
720,2,508.5003443808288,uniform
721,2,872.8244756740622,poisson
722,2,161.33418993797056,gaussian
723,2,360.546540476664,triangular
724,2,354.7225857997227,uniform
725,2,923.1810271802244,poisson
726,2,138.43543087388338,gaussian
727,2,683.3861913381431,triangular
728,2,389.04507419379104,uniform
729,2,256.4400726169124,poisson
730,2,100.7158079509576,gaussian
731,2,654.4025338047506,triangular
732,2,736.4937756414702,uniform
733,2,1162.3584335658995,poisson
734,2,240.68836002752752,gaussian
735,2,411.2853932699643,triangular
736,2,479.5359503770551,uniform
737,2,253.3712674846279,poisson
738,2,405.2192971597452,gaussian
739,2,449.62824750919185,triangular
740,2,388.0438941934495,uniform
741,2,168.07064195886375,poisson
742,2,134.0741980146438,gaussian
743,2,806.026277661524,triangular
744,2,318.0515858438704,uniform
745,2,573.8687182022503,poisson
746,2,148.54410590046675,gaussian
747,2,351.06501246073265,triangular
748,2,51.75432984107714,uniform
749,2,761.0443436818155,poisson
750,2,465.0325539493571,gaussian
751,2,539.1258032424099,triangular
752,2,608.6388684722502,uniform
753,2,553.4529845438929,poisson
754,2,817.494213765838,gaussian
755,2,1030.6368161380922,triangular
756,2,841.0536716781928,uniform
757,2,850.2791522657551,poisson
758,2,269.94282457489265,gaussian
759,2,1015.6170258964023,triangular
760,2,822.1450302338797,uniform
761,2,462.8430298338105,poisson
762,2,20.3126771560254,gaussian
763,2,602.7104726906425,triangular
764,2,962.3709143734238,uniform
765,2,699.8575750036524,poisson
766,2,264.28761869949886,gaussian
767,2,417.4850059596321,triangular
768,2,425.5400926159478,uniform
769,2,1079.4868103783622,poisson
770,2,192.03558813222858,gaussian
771,2,815.2567923997079,triangular
772,2,129.00707093202092,uniform
773,2,592.2801243496906,poisson
774,2,242.5845191512807,gaussian
775,2,542.2828557175991,triangular
776,2,557.5951363444203,uniform
777,2,307.1934040844224,poisson
778,2,261.7346238415888,gaussian
779,2,45.29797663014109,triangular
780,2,760.9951269043854,uniform
781,2,189.24913029667832,poisson
782,2,248.92724674263573,gaussian
783,2,844.083749830455,triangular
784,2,899.3371868017291,uniform
785,2,763.5263698407477,poisson
786,2,355.7151223182725,gaussian
787,2,382.43974751440527,triangular
788,2,1218.6238434425895,uniform
789,2,431.0274712649277,poisson
790,2,402.5202669499821,gaussian
791,2,582.915209243907,triangular
792,2,1134.2493265346677,uniform
793,2,590.6369478674327,poisson
794,2,568.1802788156176,gaussian
795,2,37.68031314922297,triangular
796,3,697.9652096088561,uniform
797,3,892.021302652277,poisson
798,3,134.92975191611333,gaussian
799,3,452.8854727417293,triangular
800,3,357.26060408372217,uniform
801,3,118.77516581499341,poisson
802,3,163.1501097900436,gaussian
803,3,300.7399668377481,triangular
804,3,605.9787465399095,uniform
805,3,168.25335381119353,poisson
806,3,316.04800624120355,gaussian
807,3,322.48871417999476,triangular
808,3,84.25647616660238,uniform
809,3,366.9349028205355,poisson
810,3,63.52493944342885,gaussian
811,3,112.0390021242381,triangular
812,3,300.2986474770947,uniform
813,3,181.8131871243503,poisson
814,3,71.84811869831438,gaussian
815,3,902.9251616540804,triangular
816,3,740.9992066792439,uniform
817,3,336.66989085445357,poisson
818,3,352.97600633083977,gaussian
819,3,771.4702064871144,triangular
820,3,588.1677391296435,uniform
821,3,476.61233949672834,poisson
822,3,406.97869166951205,gaussian
823,3,929.0664295258313,triangular
824,3,938.6331996797637,uniform
825,3,467.1603172620451,poisson
826,3,572.4756649453734,gaussian
827,3,600.2496414693826,triangular
828,3,1057.3674481864177,uniform
829,3,125.0418831795082,poisson
830,3,365.6803365582169,gaussian
831,3,619.0084456952085,triangular
832,3,1003.0094639457516,uniform
833,3,48.18820759337094,poisson
834,3,221.66487674182562,gaussian
835,3,310.8542336473262,triangular
836,3,1005.9467793376931,uniform
837,3,397.82599545587726,poisson
838,3,209.5786269486164,gaussian
839,3,178.7791544774752,triangular
840,3,130.914216809614,uniform
841,3,62.893444706824326,poisson
842,3,95.79954087662279,gaussian
843,3,629.8204779775231,triangular
844,3,572.2603357503999,uniform
845,3,518.4778739547033,poisson
846,3,343.9546646301027,gaussian
847,3,313.26192631535486,triangular
848,3,410.7487184308688,uniform
849,3,355.4895074442259,poisson
850,3,405.52137974004665,gaussian
851,3,418.60313284845023,triangular
852,3,183.60319259532815,uniform
853,3,774.4342188520338,poisson
