,dummies,value,type
5820,7,770.1831105355142,uniform
5821,7,429.33505326028734,poisson
5822,7,266.24320567217814,gaussian
5823,7,550.9518418331545,triangular
5824,8,515.858630724176,uniform
5825,8,325.7754471160616,poisson
5826,8,73.44260739134369,gaussian
5827,8,275.23440002630906,triangular
5828,9,242.1037864460597,uniform
5829,9,323.7868410333572,poisson
5830,9,62.03946696962557,gaussian
5831,9,129.6636801427633,triangular
5832,10,409.2396168635525,uniform
5833,10,258.66188337954935,poisson
5834,10,109.57842081483321,gaussian
5835,10,224.98185076256033,triangular
5836,11,208.6070613449068,uniform
5837,11,268.153854269268,poisson
5838,11,31.802750795435834,gaussian
5839,11,489.13125681457285,triangular
5840,12,202.42936946127193,uniform
5841,12,382.05991282700126,poisson
5842,12,120.27813234131064,gaussian
5843,12,81.46934240479217,triangular
5844,13,174.30647424696423,uniform
5845,13,174.8160149482712,poisson
5846,13,160.36973765282778,gaussian
5847,13,321.65510177571053,triangular
5848,14,172.8016880023594,uniform
5849,14,59.88578480033523,poisson
5850,14,256.16449415150623,gaussian
5851,14,84.89937833484171,triangular
5852,15,177.71732723442685,uniform
5853,15,250.21831850761356,poisson
5854,15,202.31440081395186,gaussian
5855,15,249.4586754965873,triangular
5856,16,244.28206356965208,uniform
5857,16,201.0710951596482,poisson
5858,16,50.34851087229473,gaussian
5859,16,81.78106829851887,triangular
5860,17,159.023821060751,uniform
5861,17,101.44526719640112,poisson
5862,17,91.91797136949405,gaussian
5863,17,350.95588918369367,triangular
5864,18,224.00490555306527,uniform
5865,18,109.58692738758504,poisson
5866,18,156.1052928213546,gaussian
5867,18,500.3990750751699,triangular
5868,19,377.24985734979947,uniform
5869,19,292.4048917941179,poisson
5870,19,37.98512305154594,gaussian
5871,19,87.13396346841225,triangular
5872,20,113.7868857954291,uniform
5873,20,277.8974566037812,poisson
5874,20,65.65562805400154,gaussian
5875,20,175.80745314822425,triangular
5876,21,194.33414018545443,uniform
5877,21,256.22234762657877,poisson
5878,21,152.39224195201405,gaussian
5879,21,383.07149948370346,triangular
5880,22,312.18870898025386,uniform
5881,22,205.2472000974454,poisson
5882,22,136.23982527359288,gaussian
5883,22,354.89646683340027,triangular
5884,23,43.26739093064385,uniform
5885,23,164.08511137637018,poisson
5886,23,274.03330659119945,gaussian
5887,23,53.33705565829783,triangular
5888,24,249.43884335004574,uniform
5889,24,41.11261355390885,poisson
5890,24,99.06750507447308,gaussian
5891,24,55.79257111117778,triangular
5892,25,275.48771611551786,uniform
5893,25,97.03506597777682,poisson
5894,25,117.44655893806717,gaussian
5895,25,140.61291124675122,triangular
5896,26,269.4093114671937,uniform
5897,26,264.35584612852466,poisson
5898,26,92.01524309716982,gaussian
5899,26,56.72748358360744,triangular
5900,27,100.88235662382367,uniform
5901,27,57.85966860449582,poisson
5902,27,67.95504472462787,gaussian
5903,27,87.05974859239598,triangular
5904,28,332.5167016083316,uniform
5905,28,103.06601197548439,poisson
5906,28,42.63450923046791,gaussian
5907,28,124.21729504275535,triangular
5908,29,74.40044590951634,uniform
5909,29,185.7769934067206,poisson
5910,29,228.21542484090628,gaussian
5911,29,214.3819502990961,triangular
5912,30,327.92232733578425,uniform
5913,30,163.48755005524944,poisson
5914,30,290.81254325848937,gaussian
5915,30,251.39554071133935,triangular
5916,2,1040.0228708320747,uniform
5917,2,917.428141371193,poisson
5918,2,286.1692594938959,gaussian
5919,2,27.350876859665455,triangular
5920,3,646.9456807790269,uniform
5921,3,324.37156348424736,poisson
5922,3,676.8142900771826,gaussian
5923,3,423.7407186073108,triangular
5924,4,517.9166105596717,uniform
5925,4,593.430472340953,poisson
5926,4,170.33935402940662,gaussian
5927,4,1265.054304658797,triangular
5928,5,324.71407189523,uniform
5929,5,289.791172571388,poisson
5930,5,462.20356439821455,gaussian
5931,5,60.06476932409715,triangular
5932,6,735.3084702233505,uniform
5933,6,336.6696640717542,poisson
5934,6,372.4540017481265,gaussian
5935,6,461.58349936164274,triangular
5936,7,513.0122917376543,uniform
5937,7,164.3883634366451,poisson
5938,7,185.95386649628566,gaussian
5939,7,241.91429093240492,triangular
5940,8,95.43320155742651,uniform
5941,8,346.3398454889831,poisson
5942,8,369.10715851113775,gaussian
5943,8,313.2977801979864,triangular
5944,9,377.49178020295875,uniform
5945,9,198.41653040627173,poisson
5946,9,168.97060679464346,gaussian
5947,9,42.88449323226821,triangular
5948,10,64.47883627290125,uniform
5949,10,174.14773926695386,poisson
5950,10,98.64568001721067,gaussian
5951,10,529.1749242824843,triangular
5952,11,267.92470095349967,uniform
5953,11,284.43675008126735,poisson
5954,11,202.1319006178354,gaussian
5955,11,56.98558966453775,triangular
5956,12,359.1980460231904,uniform
5957,12,148.7254564133683,poisson
5958,12,219.12702820046275,gaussian
5959,12,261.3821536526875,triangular
5960,13,212.95687880179756,uniform
5961,13,375.9357097925695,poisson
5962,13,205.8991049361905,gaussian
5963,13,227.24641224208372,triangular
5964,14,359.50666052335384,uniform
5965,14,91.37364299560834,poisson
5966,14,125.5673404361436,gaussian
5967,14,192.8117015039619,triangular
5968,15,191.74385747946025,uniform
5969,15,203.948065652281,poisson
5970,15,168.3761752136716,gaussian
5971,15,82.95762180549323,triangular
5972,16,141.90128021700573,uniform
5973,16,449.2498176670005,poisson
5974,16,40.94882500292501,gaussian
5975,16,81.95599945653099,triangular
5976,17,140.24353715691458,uniform
5977,17,132.95727612379335,poisson
5978,17,272.1712423065611,gaussian
5979,17,159.57034202355206,triangular
5980,18,343.2165238002437,uniform
5981,18,244.6356655335679,poisson
5982,18,143.8633240249376,gaussian
5983,18,125.38450084887245,triangular
5984,19,387.3755049795741,uniform
5985,19,92.9652034946611,poisson
5986,19,117.90338391121459,gaussian
5987,19,257.08354272940016,triangular
5988,20,97.79567953359306,uniform
5989,20,272.2596899199672,poisson
5990,20,265.2289250399103,gaussian
5991,20,179.710670012592,triangular
5992,21,130.79086725448988,uniform
5993,21,124.7975594362884,poisson
5994,21,152.41686560131802,gaussian
5995,21,35.06678259156773,triangular
5996,22,161.35975019928776,uniform
5997,22,182.55214954411488,poisson
5998,22,183.30350061697771,gaussian
5999,22,104.62839250429737,triangular
6000,23,142.42671176056956,uniform
6001,23,145.34644563798477,poisson
6002,23,95.31636871752366,gaussian
6003,23,107.71415774354823,triangular
6004,24,199.5945424692652,uniform
6005,24,188.9360135493167,poisson
6006,24,219.8150977455356,gaussian
6007,24,192.63664129800523,triangular
6008,25,190.06740125090258,uniform
6009,25,87.71207171062207,poisson
6010,25,55.04970762193916,gaussian
6011,25,284.58650984612103,triangular
6012,26,224.9783719968283,uniform
6013,26,26.470381905418723,poisson
6014,26,139.2428454033946,gaussian
6015,26,265.40256667856374,triangular
6016,27,200.65524059405269,uniform
6017,27,150.65521604505554,poisson
6018,27,43.83788320581635,gaussian
6019,27,147.90690379915551,triangular
6020,28,155.07695492610873,uniform
6021,28,225.62368642963722,poisson
6022,28,115.06927486161028,gaussian
6023,28,39.470368052944856,triangular
6024,29,156.83885812631578,uniform
6025,29,110.42807241257105,poisson
6026,29,104.25946610062256,gaussian
6027,29,192.75631823173293,triangular
6028,30,155.88067642959044,uniform
6029,30,194.19300998463132,poisson
6030,30,99.25258212796815,gaussian
6031,30,331.79690259817374,triangular
6032,2,1064.9825413514181,uniform
6033,2,513.1344225582066,poisson
6034,2,297.50019281730073,gaussian
6035,2,810.6083880032634,triangular
6036,3,635.001188613072,uniform
6037,3,204.26219293595858,poisson
6038,3,179.79813454680627,gaussian
6039,3,290.41268547932617,triangular
6040,4,1028.8742857980478,uniform
6041,4,123.06763612807491,poisson
6042,4,332.21514863386966,gaussian
6043,4,535.8360279548755,triangular
6044,5,564.6508692656456,uniform
6045,5,778.6185612525594,poisson
6046,5,437.74324042919034,gaussian
6047,5,850.2472197415457,triangular
6048,6,249.99832295331908,uniform
6049,6,398.2527034291571,poisson
6050,6,203.81863138348035,gaussian
6051,6,270.6617146963008,triangular
6052,7,49.71929013206285,uniform
6053,7,508.7879248830391,poisson
6054,7,441.6852664277689,gaussian
6055,7,162.24115076779472,triangular
6056,8,285.7282638954357,uniform
6057,8,358.6078890865324,poisson
6058,8,147.44051082237698,gaussian
6059,8,165.10550131686142,triangular
6060,9,138.0379615125165,uniform
6061,9,273.1140080089277,poisson
6062,9,229.04549661803875,gaussian
6063,9,199.79904028116334,triangular
6064,10,250.09792988091678,uniform
6065,10,119.03672870465698,poisson
6066,10,454.0891598953712,gaussian
6067,10,300.5369674526272,triangular
6068,11,155.1275345192841,uniform
6069,11,631.0530816640612,poisson
6070,11,259.92432021531295,gaussian
6071,11,474.2736215128523,triangular
6072,12,464.6202861822398,uniform
6073,12,261.8375045816038,poisson
6074,12,234.89251612239812,gaussian
6075,12,480.3919270746896,triangular
6076,13,74.9175934115088,uniform
6077,13,518.1586730156677,poisson
6078,13,256.25432728932407,gaussian
6079,13,76.46878329863527,triangular
6080,14,94.02956954746809,uniform
6081,14,131.51552138949955,poisson
6082,14,97.29466389012707,gaussian
6083,14,329.5030990525325,triangular
6084,15,54.06210059726061,uniform
6085,15,267.4941585060388,poisson
6086,15,32.90823091569835,gaussian
6087,15,149.8295256811676,triangular
6088,16,224.45267988756373,uniform
6089,16,36.97338269888383,poisson
6090,16,311.3859523971802,gaussian
6091,16,291.1265904362083,triangular
6092,17,237.43638954022427,uniform
6093,17,268.7611887044025,poisson
6094,17,189.56382537263698,gaussian
6095,17,113.61336492805846,triangular
6096,18,338.71134301124863,uniform
6097,18,107.01182791277952,poisson
6098,18,217.81007649330996,gaussian
6099,18,28.316574405397766,triangular
6100,19,272.5968866690068,uniform
6101,19,383.4663991169816,poisson
6102,19,218.5404805907861,gaussian
6103,19,302.08567558165026,triangular
6104,20,190.94425049695826,uniform
6105,20,171.00233099727433,poisson
6106,20,155.98673851259358,gaussian
6107,20,161.09052938773826,triangular
6108,21,175.80972737117787,uniform
6109,21,107.21388822824402,poisson
6110,21,154.40728673684237,gaussian
6111,21,232.21733625159342,triangular
6112,22,257.26328664667824,uniform
6113,22,204.71196917625514,poisson
6114,22,73.98254373921452,gaussian
6115,22,263.47640892785734,triangular
6116,23,189.14296284146542,uniform
6117,23,120.84419747144798,poisson
6118,23,104.77076263578782,gaussian
6119,23,137.81489481750182,triangular
6120,24,220.9979766287252,uniform
6121,24,36.297286024257595,poisson
6122,24,46.291812295812136,gaussian
6123,24,60.07493211247338,triangular
6124,25,250.48128121769807,uniform
6125,25,255.29097225484665,poisson
6126,25,91.6243353744034,gaussian
6127,25,97.79504879897604,triangular
6128,26,253.0512100404398,uniform
6129,26,127.04347665823684,poisson
6130,26,21.922123544200687,gaussian
6131,26,386.26880270408157,triangular
6132,27,144.3029219282622,uniform
6133,27,109.8847676879311,poisson
6134,27,73.00319280279247,gaussian
6135,27,242.82407117893734,triangular
6136,28,239.1990675878892,uniform
6137,28,152.95698547421884,poisson
6138,28,81.14713255587722,gaussian
6139,28,132.1123766046727,triangular
6140,29,231.33606760018625,uniform
6141,29,104.56257739484377,poisson
6142,29,174.08352922615936,gaussian
6143,29,6.023145608528687,triangular
6144,30,308.60574122035393,uniform
6145,30,223.18015640921152,poisson
6146,30,61.6206008143586,gaussian
6147,30,101.37360558617766,triangular
6148,2,892.6924682733949,uniform
6149,2,105.00365043222536,poisson
6150,2,327.1291162426293,gaussian
6151,2,674.4512127905148,triangular
6152,3,1207.89486699272,uniform
6153,3,217.30685214067395,poisson
6154,3,387.43306343944164,gaussian
6155,3,516.1710847025465,triangular
6156,4,469.7508880309074,uniform
6157,4,175.3114163655428,poisson
6158,4,199.56964653733417,gaussian
6159,4,253.60824174281666,triangular
6160,5,459.6760915911671,uniform
6161,5,526.6317598641995,poisson
6162,5,511.10283961686997,gaussian
6163,5,258.5101743803486,triangular
6164,6,349.7101116001714,uniform
6165,6,668.2322877772041,poisson
6166,6,124.78631428499837,gaussian
6167,6,446.54582399950976,triangular
6168,7,118.82827692431667,uniform
6169,7,352.6271515732921,poisson
6170,7,22.082056999791657,gaussian
6171,7,303.6772902041199,triangular
6172,8,348.8249683413194,uniform
6173,8,238.64169868017285,poisson
6174,8,104.06689438101222,gaussian
6175,8,383.65416723129795,triangular
6176,9,287.32716919843654,uniform
6177,9,171.45671099439002,poisson
6178,9,141.42435871560403,gaussian
6179,9,499.904372758304,triangular
6180,10,593.7304634820048,uniform
6181,10,73.0547469717501,poisson
6182,10,169.43776153239287,gaussian
6183,10,33.46804948908821,triangular
6184,11,381.659514060581,uniform
6185,11,219.17756443017794,poisson
6186,11,104.38309506046807,gaussian
6187,11,347.7745675244329,triangular
6188,12,78.46102146224015,uniform
6189,12,131.79497261835397,poisson
6190,12,110.54575205501364,gaussian
6191,12,391.5129811217791,triangular
6192,13,274.55312268400894,uniform
6193,13,186.05196265318511,poisson
6194,13,267.06051598594837,gaussian
6195,13,460.34159742974595,triangular
6196,14,221.7192924163037,uniform
6197,14,188.15776710413715,poisson
6198,14,135.97716161402622,gaussian
6199,14,44.63093178534877,triangular
6200,15,277.5588038199742,uniform
6201,15,347.63458115462197,poisson
6202,15,239.14997576761493,gaussian
6203,15,71.10544223205848,triangular
6204,16,358.8748313347023,uniform
6205,16,224.40187463011793,poisson
6206,16,229.61527649798478,gaussian
6207,16,215.998201086291,triangular
6208,17,270.2045504214974,uniform
6209,17,138.52186756992856,poisson
6210,17,182.2051238460681,gaussian
6211,17,184.17909080245454,triangular
6212,18,205.94022951589906,uniform
6213,18,233.06856122193417,poisson
6214,18,241.5623212703243,gaussian
6215,18,147.94702704074362,triangular
6216,19,78.4812118625692,uniform
6217,19,175.4463753298991,poisson
6218,19,113.4602649275034,gaussian
6219,19,152.92538842582505,triangular
6220,20,333.23272328591156,uniform
6221,20,310.1430293409491,poisson
6222,20,239.66606432658244,gaussian
6223,20,194.28480565983799,triangular
6224,21,245.17870419021412,uniform
6225,21,324.4063965841841,poisson
6226,21,384.9434156744726,gaussian
6227,21,137.42048327900022,triangular
6228,22,175.96532053275928,uniform
6229,22,128.1476742519814,poisson
6230,22,170.79347469323503,gaussian
6231,22,66.52855827679686,triangular
6232,23,311.8235487187253,uniform
6233,23,215.71211241053857,poisson
6234,23,227.89608321781532,gaussian
6235,23,225.0780196713007,triangular
6236,24,268.3839394954608,uniform
6237,24,386.80225386636687,poisson
6238,24,105.6778423681297,gaussian
6239,24,102.07551936947807,triangular
6240,25,382.98474470767667,uniform
6241,25,73.26473230942067,poisson
6242,25,197.50477111000197,gaussian
6243,25,473.6388839389075,triangular
6244,26,242.31767488123072,uniform
6245,26,180.51655220881503,poisson
6246,26,133.73165113406554,gaussian
6247,26,57.82911256946367,triangular
6248,27,185.2161832510824,uniform
6249,27,16.573191787957548,poisson
6250,27,71.78987069393139,gaussian
6251,27,100.11771133975283,triangular
6252,28,106.8055554370947,uniform
6253,28,116.51716009632013,poisson
6254,28,174.25430027301627,gaussian
6255,28,254.21054950512018,triangular
6256,29,211.00260780577062,uniform
6257,29,69.09328973245641,poisson
6258,29,199.75812220265132,gaussian
6259,29,28.95425894346832,triangular
6260,30,240.92584674001844,uniform
6261,30,92.8513877305391,poisson
6262,30,126.0854606972872,gaussian
6263,30,309.5147222428592,triangular
6264,2,616.1581901920508,uniform
6265,2,304.2028385689293,poisson
6266,2,413.3944327374665,gaussian
6267,2,425.3510580974906,triangular
6268,3,145.09162199786005,uniform
6269,3,41.03445342101037,poisson
6270,3,817.1847827829885,gaussian
6271,3,536.898654357072,triangular
6272,4,615.6507654086964,uniform
6273,4,439.01329418626085,poisson
6274,4,488.88557326135515,gaussian
6275,4,274.67228168404284,triangular
6276,5,531.5140883667893,uniform
6277,5,397.97220223789236,poisson
6278,5,72.91203679989476,gaussian
6279,5,576.2288213748618,triangular
6280,6,1108.2027929501062,uniform
6281,6,415.1180884572229,poisson
6282,6,108.14986018687823,gaussian
6283,6,184.87884613037534,triangular
6284,7,207.39596453660724,uniform
6285,7,140.07930109425897,poisson
6286,7,184.00368900504648,gaussian
6287,7,261.8929431051046,triangular
6288,8,132.4037626005611,uniform
6289,8,426.7623918980338,poisson
6290,8,341.7718541221787,gaussian
6291,8,190.1451508450197,triangular
6292,9,334.23023136344057,uniform
6293,9,338.2415854347189,poisson
6294,9,121.0063202767208,gaussian
6295,9,101.59144695436873,triangular
6296,10,506.85167418727804,uniform
6297,10,37.42163185080488,poisson
6298,10,48.87109993218589,gaussian
6299,10,137.07194321057506,triangular
6300,11,700.9125819057368,uniform
6301,11,420.18803135785555,poisson
6302,11,193.09100193980817,gaussian
6303,11,307.1756705002167,triangular
6304,12,361.25518549209926,uniform
6305,12,294.1092363250868,poisson
6306,12,210.15233930736144,gaussian
6307,12,220.8205560027535,triangular
6308,13,574.7299472052058,uniform
6309,13,120.68392100452456,poisson
6310,13,128.1228935223709,gaussian
6311,13,185.86625186164133,triangular
6312,14,57.89274907112884,uniform
6313,14,144.31564565783015,poisson
6314,14,99.54578133708269,gaussian
6315,14,342.2664588728185,triangular
6316,15,465.44908858794724,uniform
6317,15,261.3144080319176,poisson
6318,15,119.16881825886634,gaussian
6319,15,211.4600309248292,triangular
6320,16,208.50329055915807,uniform
6321,16,73.28062057216975,poisson
6322,16,79.35928815351471,gaussian
6323,16,334.6686056875432,triangular
6324,17,343.5113226380808,uniform
6325,17,301.48647355257157,poisson
6326,17,364.4387926881428,gaussian
6327,17,211.82151650503283,triangular
6328,18,81.76028303633483,uniform
6329,18,348.1478203810728,poisson
6330,18,143.75028732274598,gaussian
6331,18,269.21895858689993,triangular
6332,19,86.35298251428411,uniform
6333,19,135.08878426944398,poisson
6334,19,56.25763093079472,gaussian
6335,19,245.46645567502696,triangular
6336,20,24.83828506431038,uniform
6337,20,46.7847157895326,poisson
6338,20,150.39938013110313,gaussian
6339,20,129.1571263549795,triangular
6340,21,70.01999884554422,uniform
6341,21,144.50167317603064,poisson
6342,21,39.13468456954631,gaussian
6343,21,239.24336301010408,triangular
6344,22,84.1208783855564,uniform
6345,22,193.3599029914246,poisson
6346,22,251.2353395864527,gaussian
6347,22,52.06581778266135,triangular
6348,23,170.93866489848472,uniform
6349,23,276.3063644406015,poisson
6350,23,148.38089494228873,gaussian
6351,23,39.00868493957816,triangular
6352,24,220.66956448437003,uniform
6353,24,287.8386158319119,poisson
6354,24,128.91392217376307,gaussian
6355,24,118.71833214875934,triangular
6356,25,158.25818466570288,uniform
6357,25,109.15800464730275,poisson
6358,25,187.1409343569877,gaussian
6359,25,234.5192521837579,triangular
6360,26,257.20681836293835,uniform
6361,26,47.25538823720246,poisson
6362,26,114.17746445888523,gaussian
6363,26,107.60903188289817,triangular
6364,27,253.1691575285519,uniform
6365,27,315.29313436757633,poisson
6366,27,67.08909362025692,gaussian
6367,27,203.94376086155285,triangular
6368,28,95.06055914447336,uniform
6369,28,78.92208675247828,poisson
6370,28,39.71173759848345,gaussian
6371,28,56.50121655153926,triangular
6372,29,260.92062030772024,uniform
6373,29,178.89967131991278,poisson
6374,29,63.26444057669248,gaussian
6375,29,181.34039096395395,triangular
6376,30,115.20202945650685,uniform
6377,30,57.053049569757,poisson
6378,30,96.95694596782256,gaussian
6379,30,145.37000876766754,triangular
6380,2,676.2594398487499,uniform
6381,2,918.0262045086181,poisson
6382,2,386.75697834429934,gaussian
6383,2,1222.6208919655592,triangular
6384,3,689.9445096350898,uniform
6385,3,233.8663476289807,poisson
6386,3,350.6552884928521,gaussian
6387,3,781.6576124299786,triangular
6388,4,406.8432167089377,uniform
6389,4,693.2769854594787,poisson
6390,4,401.17546380444554,gaussian
6391,4,449.7453300461016,triangular
6392,5,437.92122217397605,uniform
6393,5,316.10238687259005,poisson
6394,5,387.7001579564184,gaussian
6395,5,306.32743024135937,triangular
6396,6,79.23699905892524,uniform
6397,6,315.84166077113605,poisson
6398,6,146.0195828718898,gaussian
6399,6,271.22242099403553,triangular
6400,7,161.2200358198416,uniform
6401,7,542.5880227713626,poisson
6402,7,487.65885377096225,gaussian
6403,7,547.8138714833999,triangular
6404,8,304.9030189332431,uniform
6405,8,461.38549103689746,poisson
6406,8,310.6199264274529,gaussian
6407,8,624.0963773175791,triangular
6408,9,290.3433459038695,uniform
6409,9,453.01491092762615,poisson
6410,9,396.3453388423633,gaussian
6411,9,374.5830243657809,triangular
6412,10,201.56934673195232,uniform
6413,10,224.6617715510818,poisson
6414,10,115.85155297985742,gaussian
6415,10,86.26580512989088,triangular
6416,11,352.42646350502827,uniform
6417,11,173.39328443811218,poisson
6418,11,96.58918441258977,gaussian
6419,11,470.9212901637203,triangular
6420,12,466.33663533556677,uniform
6421,12,92.43205531400687,poisson
6422,12,122.21930426554617,gaussian
6423,12,400.35623289395033,triangular
6424,13,123.54890673612272,uniform
6425,13,338.03998622674027,poisson
6426,13,155.08785423694027,gaussian
6427,13,402.20308727802586,triangular
6428,14,588.4870897823448,uniform
6429,14,12.439066497228923,poisson
6430,14,161.1244256265317,gaussian
6431,14,204.6187588538584,triangular
6432,15,143.0452812196556,uniform
6433,15,162.549105981113,poisson
6434,15,187.64339146166657,gaussian
6435,15,181.37471810837,triangular
6436,16,354.03333143599605,uniform
6437,16,348.44260056860264,poisson
6438,16,135.94547285382546,gaussian
6439,16,396.5377304002241,triangular
6440,17,479.1949917114395,uniform
6441,17,205.23505567804358,poisson
6442,17,95.33377993387137,gaussian
6443,17,508.0770673281967,triangular
6444,18,180.1914739762549,uniform
6445,18,135.34176465300416,poisson
6446,18,198.07889256425474,gaussian
6447,18,326.38962737191724,triangular
6448,19,261.3152217630663,uniform
6449,19,121.64828166621844,poisson
6450,19,126.38180866993929,gaussian
6451,19,152.18753462015715,triangular
6452,20,79.38194111842597,uniform
6453,20,208.6078760516123,poisson
6454,20,201.80727783371248,gaussian
6455,20,566.5978794927278,triangular
6456,21,246.7964997175285,uniform
6457,21,238.14249727262828,poisson
6458,21,43.82551872584257,gaussian
6459,21,123.35364177338138,triangular
6460,22,454.2415920241194,uniform
6461,22,82.83921553630043,poisson
6462,22,61.5026758598419,gaussian
6463,22,98.50838650291391,triangular
6464,23,115.5771109157435,uniform
6465,23,126.67976365732883,poisson
6466,23,51.41498268114218,gaussian
6467,23,336.89125664710986,triangular
6468,24,252.83272137718882,uniform
6469,24,53.91086658069553,poisson
6470,24,42.47768295658592,gaussian
6471,24,214.96427857040888,triangular
6472,25,342.9490309571262,uniform
6473,25,253.49079262650915,poisson
6474,25,200.60890441000623,gaussian
6475,25,149.67646412529896,triangular
6476,26,253.2671824608016,uniform
6477,26,173.74951584881046,poisson
6478,26,152.3290735894184,gaussian
6479,26,271.5456454263704,triangular
6480,27,30.39105026009213,uniform
6481,27,58.4937682592796,poisson
6482,27,188.40919717357912,gaussian
6483,27,100.97265886189848,triangular
6484,28,291.3769167115637,uniform
6485,28,32.42863373333564,poisson
6486,28,164.47119134944728,gaussian
6487,28,140.34650587153487,triangular
6488,29,63.44463352479039,uniform
6489,29,122.07816149203232,poisson
6490,29,27.205609151543943,gaussian
6491,29,295.68503413234066,triangular
6492,30,147.84228381503743,uniform
6493,30,208.10232712072565,poisson
6494,30,36.269993561141895,gaussian
6495,30,350.2011908004607,triangular
6496,2,1166.6850989039917,uniform
6497,2,341.06080891505064,poisson
6498,2,102.32320156464604,gaussian
6499,2,756.608783378277,triangular
6500,3,220.5610990221466,uniform
6501,3,348.1319039606384,poisson
6502,3,453.16152848289477,gaussian
6503,3,831.034405059579,triangular
6504,4,413.90197955674347,uniform
6505,4,191.64591358643978,poisson
6506,4,353.79735162906906,gaussian
6507,4,269.8926846189073,triangular
6508,5,555.2049110671139,uniform
6509,5,241.37798252230354,poisson
6510,5,169.74701718895759,gaussian
6511,5,226.88694506286444,triangular
6512,6,554.2350594780246,uniform
6513,6,365.5991987951287,poisson
6514,6,324.3320178520517,gaussian
6515,6,349.44304209557055,triangular
6516,7,709.2880893155748,uniform
6517,7,224.19369733182774,poisson
6518,7,85.34551054557919,gaussian
6519,7,430.83988840072396,triangular
6520,8,275.8177581029264,uniform
6521,8,311.59103827151137,poisson
6522,8,203.7160130055692,gaussian
6523,8,647.3736910779236,triangular
6524,9,198.09806483795234,uniform
6525,9,149.2955603582941,poisson
6526,9,138.35849926829124,gaussian
6527,9,445.0692124637755,triangular
6528,10,215.11127350356193,uniform
6529,10,664.6428838034076,poisson
6530,10,216.53276745304748,gaussian
6531,10,331.70182185057337,triangular
6532,11,380.2487317592815,uniform
6533,11,202.04247109585202,poisson
6534,11,266.0767072927129,gaussian
6535,11,214.8283662944464,triangular
6536,12,593.5323256603222,uniform
6537,12,344.41790159793476,poisson
6538,12,186.3349329559162,gaussian
6539,12,250.7371862244403,triangular
6540,13,181.99664753108212,uniform
6541,13,380.5306864241949,poisson
6542,13,24.48210636597479,gaussian
6543,13,266.91613821185297,triangular
6544,14,438.8398200158509,uniform
6545,14,180.39215833779582,poisson
6546,14,132.82967299608464,gaussian
6547,14,244.96838311422184,triangular
6548,15,490.9031029917574,uniform
6549,15,367.949714920122,poisson
6550,15,258.2389509317551,gaussian
6551,15,565.6497370222459,triangular
6552,16,129.804714560936,uniform
6553,16,422.8981674781425,poisson
6554,16,209.6326323061678,gaussian
6555,16,305.57740112137674,triangular
6556,17,280.56736728950904,uniform
6557,17,147.6320063643096,poisson
6558,17,59.026613162174556,gaussian
6559,17,118.83626684801133,triangular
6560,18,176.765371416025,uniform
6561,18,432.4040434834146,poisson
6562,18,202.63560610656333,gaussian
6563,18,247.12302763429568,triangular
6564,19,291.78983497978095,uniform
6565,19,122.88294513474347,poisson
6566,19,37.632695812195955,gaussian
6567,19,201.8339504528969,triangular
6568,20,75.3859709292058,uniform
6569,20,59.59601232876922,poisson
6570,20,133.98177117495933,gaussian
6571,20,354.38120973564514,triangular
6572,21,197.23256201494482,uniform
6573,21,191.45231975369344,poisson
6574,21,170.36227815931895,gaussian
6575,21,230.18915448157662,triangular
6576,22,69.2964462092949,uniform
6577,22,170.66636423588088,poisson
6578,22,76.08037933826195,gaussian
6579,22,51.72437701814525,triangular
6580,23,120.13792501126457,uniform
6581,23,259.3863015633285,poisson
6582,23,55.50921856374045,gaussian
6583,23,92.51634172743691,triangular
6584,24,97.41133498923071,uniform
6585,24,417.33331258573577,poisson
6586,24,70.26334304615979,gaussian
6587,24,178.33303418844645,triangular
6588,25,161.64659462861988,uniform
6589,25,120.97617743017506,poisson
6590,25,113.79439535017366,gaussian
6591,25,160.22315250260004,triangular
6592,26,247.13295738305018,uniform
6593,26,279.3576646546622,poisson
6594,26,225.38426700668563,gaussian
6595,26,221.14403084965394,triangular
6596,27,144.88360658303807,uniform
6597,27,281.2190237374913,poisson
6598,27,114.38407316978135,gaussian
6599,27,151.92113413849088,triangular
6600,28,75.5043196941332,uniform
6601,28,51.04641348582751,poisson
6602,28,219.24377051236306,gaussian
6603,28,162.96959975709763,triangular
6604,29,121.70170267917665,uniform
6605,29,149.9267549357727,poisson
6606,29,78.78793369115606,gaussian
6607,29,137.6811664976822,triangular
6608,30,116.69605154975942,uniform
6609,30,80.96737145384343,poisson
6610,30,152.97931442531143,gaussian
6611,30,189.24079949418567,triangular
6612,2,351.3684312520527,uniform
6613,2,580.4852134586347,poisson
6614,2,461.1788191978407,gaussian
6615,2,511.889366012547,triangular
6616,3,894.3282371592545,uniform
6617,3,449.6112378953384,poisson
6618,3,381.7201256458408,gaussian
6619,3,518.0311506517909,triangular
6620,4,1096.677439283131,uniform
6621,4,298.7471976933593,poisson
6622,4,652.7676729937796,gaussian
6623,4,470.164443727229,triangular
6624,5,385.8955581218415,uniform
6625,5,319.5510596632292,poisson
6626,5,710.2273617372382,gaussian
6627,5,808.2833115966329,triangular
6628,6,206.2066922553301,uniform
6629,6,456.54104551318187,poisson
6630,6,414.1813909843854,gaussian
6631,6,330.1084935236599,triangular
